date,open,close,low,high,volume,money
2001/9/26,1793.65,1767.81,1765.17,1793.67,2769680000.0,3273619400.0
2001/9/27,1765.62,1764.93,1750.76,1779.13,3172501000.0,3770561900.0
2001/9/28,1766.13,1764.87,1751.72,1774.3,3421179000.0,4046742900.0
2001/10/8,1766.13,1726.53,1723.04,1773.8,2718523000.0,3081936900.0
2001/10/9,1724.17,1744.64,1722.22,1751.07,2720976000.0,3151316000.0
2001/10/10,1744.04,1686.61,1683.71,1744.64,3931351000.0,4675751400.0
2001/10/11,1682.32,1638.33,1634.21,1693.22,4370308000.0,4937634600.0
2001/10/12,1637.75,1691.33,1598.79,1700.71,7239256000.0,8113369500.0
2001/10/15,1692.17,1687.28,1670.27,1703.59,4588758000.0,5149456500.0
2001/10/16,1689.19,1655.9,1649.2,1691.65,3381676000.0,3769386300.0
2001/10/17,1654.93,1643.07,1635.92,1661.88,2743600000.0,3081268200.0
2001/10/18,1642.01,1615.58,1609.38,1651.11,3295868000.0,3531477200.0
2001/10/19,1610.45,1572.45,1550.91,1610.45,5930127000.0,6162060900.0
2001/10/22,1558.47,1520.67,1514.86,1563.4,4230598000.0,4282266800.0
2001/10/23,1642.22,1670.56,1625.15,1670.74,14219379000.0,15108635600.0
2001/10/24,1733.64,1718.06,1685.72,1744.92,20347101000.0,23413280500.0
2001/10/25,1708.03,1676.5,1673.05,1708.03,9725331000.0,11938461200.0
2001/10/26,1669.16,1677.88,1651.52,1681.9,6488651000.0,7450645200.0
2001/10/29,1678.73,1700.48,1678.73,1701.12,5488756000.0,6326986200.0
2001/10/30,1702.86,1682.77,1680.44,1704.48,3996723000.0,4570871600.0
2001/10/31,1678.93,1689.17,1655.89,1689.17,4051365000.0,4521887000.0
2001/11/1,1692.35,1707.75,1688.1,1717.74,6319849000.0,6950324300.0
2001/11/2,1703.92,1691.35,1688.57,1711.74,4295089000.0,4625092200.0
2001/11/5,1687.84,1679.57,1671.23,1688.31,3474680000.0,3750232200.0
2001/11/6,1678.17,1671.28,1668.66,1685.52,3827683000.0,3871546100.0
2001/11/7,1669.43,1594.05,1591.77,1669.46,5945893000.0,6247016800.0
2001/11/8,1566.52,1605.87,1550.47,1605.9,5239312000.0,5184760000.0
2001/11/9,1605.08,1630.36,1582.85,1637.9,5797588000.0,6023150500.0
2001/11/12,1631.8,1621.2,1619.11,1637.33,4038582000.0,4265992400.0
2001/11/13,1609.95,1615.93,1598.11,1623.45,3440496000.0,3507876800.0
2001/11/14,1615.75,1617.1,1614.59,1627.97,2773974000.0,2949790900.0
2001/11/15,1619.26,1621.34,1612.91,1624.81,2518387000.0,2726783000.0
2001/11/16,1725.45,1646.76,1644.61,1734.67,11031080000.0,12728561600.0
2001/11/19,1645.09,1669.89,1644.82,1669.99,4574460000.0,5061767200.0
2001/11/20,1672.21,1699.73,1670.8,1703.74,9175387000.0,10016462900.0
2001/11/21,1700.66,1705.66,1690.23,1707.93,6764502000.0,7499879400.0
2001/11/22,1705.92,1715.81,1700.51,1715.93,6950134000.0,7609640300.0
2001/11/23,1715.65,1712.56,1704.14,1721.97,6370818000.0,6833086800.0
2001/11/26,1710.13,1705.89,1696.0,1710.13,4690350000.0,5098974900.0
2001/11/27,1705.51,1722.59,1704.85,1722.62,4991501000.0,5509311500.0
2001/11/28,1725.54,1735.0,1725.16,1741.67,7538501000.0,8474959800.0
2001/11/29,1735.38,1732.3,1728.89,1741.74,6752969000.0,7714605800.0
2001/11/30,1732.13,1747.99,1731.96,1748.0,7312507000.0,7841977600.0
2001/12/3,1751.05,1762.56,1750.92,1767.44,8639158000.0,9575219000.0
2001/12/4,1763.79,1769.68,1754.87,1770.36,7373716000.0,8118587700.0
2001/12/5,1765.56,1745.23,1745.11,1776.02,9651883000.0,10564741800.0
2001/12/6,1740.08,1751.18,1737.06,1754.77,7793994000.0,8838671100.0
2001/12/7,1752.02,1745.41,1743.33,1756.47,6596571000.0,6793402500.0
2001/12/10,1743.63,1748.68,1730.81,1748.97,5903595000.0,5843792200.0
2001/12/11,1748.02,1728.88,1726.69,1748.98,5774565000.0,5955297300.0
2001/12/12,1724.88,1715.17,1714.18,1728.83,5637908000.0,6305420500.0
2001/12/13,1713.78,1688.01,1687.09,1720.55,6040616000.0,6199525500.0
2001/12/14,1683.73,1675.51,1673.32,1692.91,4788538000.0,4867165700.0
2001/12/17,1673.24,1665.94,1662.68,1680.84,3619417000.0,3949567400.0
2001/12/18,1666.51,1687.29,1660.5,1687.77,5108127000.0,5427693700.0
2001/12/19,1688.92,1672.7,1671.94,1693.18,4618159000.0,5077227200.0
2001/12/20,1669.48,1631.54,1628.47,1669.48,5780252000.0,6230013200.0
2001/12/21,1627.44,1640.14,1624.5,1640.79,3783264000.0,4056996200.0
2001/12/24,1639.52,1606.1,1601.24,1640.14,4228658000.0,4674129300.0
2001/12/25,1604.67,1611.17,1593.03,1613.6,4507744000.0,4490369100.0
2001/12/26,1610.65,1633.64,1605.15,1634.33,4793935000.0,5077112200.0
2001/12/27,1635.46,1627.92,1625.46,1644.41,5569166000.0,5946204900.0
2001/12/28,1626.96,1639.48,1619.53,1639.85,5126994000.0,5508550200.0
2001/12/31,1641.43,1645.97,1638.32,1649.8,5169158000.0,5791001400.0
2002/1/4,1643.49,1611.39,1608.83,1643.5,3028482000.0,3211052900.0
2002/1/7,1605.74,1596.76,1584.66,1605.74,2996972000.0,3033084100.0
2002/1/8,1594.87,1583.46,1582.45,1607.72,3482541000.0,3752639900.0
2002/1/9,1580.71,1561.35,1552.56,1580.72,4474518000.0,4243771400.0
2002/1/10,1556.74,1576.44,1523.66,1580.01,5586042000.0,5529774900.0
2002/1/11,1574.26,1535.59,1535.28,1574.27,5483496000.0,4516165800.0
2002/1/14,1519.93,1485.11,1484.46,1519.93,5929978000.0,5421763000.0
2002/1/15,1475.34,1459.65,1458.02,1491.7,5598174000.0,5112330800.0
2002/1/16,1458.84,1479.62,1439.4,1482.18,6379899000.0,5789750600.0
2002/1/17,1476.36,1419.52,1416.3,1476.38,5682128000.0,4993908500.0
2002/1/18,1405.55,1415.44,1376.89,1434.97,7805993000.0,6855958200.0
2002/1/21,1407.0,1366.97,1362.62,1412.21,5676971000.0,4781876600.0
2002/1/22,1360.29,1358.69,1348.79,1400.76,7052189000.0,5872238800.0
2002/1/23,1355.86,1444.97,1346.17,1445.7,10514135000.0,8503139800.0
2002/1/24,1435.32,1456.4,1400.35,1478.54,13670103000.0,11731684900.0
2002/1/25,1449.88,1451.48,1442.94,1464.9,8148777000.0,6884379800.0
2002/1/28,1444.5,1359.55,1357.55,1448.6,10562805000.0,8673309200.0
2002/1/29,1343.36,1392.78,1339.2,1396.11,7303145000.0,5878101200.0
2002/1/30,1392.95,1396.61,1381.01,1408.05,5993505000.0,4721291100.0
2002/1/31,1413.22,1491.67,1413.22,1501.33,18800697000.0,17119339500.0
2002/2/1,1494.58,1485.77,1480.77,1507.64,13404074000.0,12498441300.0
2002/2/4,1485.68,1511.33,1476.13,1513.67,8424642000.0,7797091400.0
2002/2/5,1510.57,1518.28,1502.09,1522.32,9616519000.0,8941866600.0
2002/2/6,1517.81,1485.8,1484.25,1521.56,8320731000.0,7682564000.0
2002/2/7,1482.36,1515.39,1481.07,1521.03,9612960000.0,8516296500.0
2002/2/8,1520.72,1506.62,1506.07,1530.13,7108149000.0,6585952400.0
2002/2/25,1540.49,1530.28,1521.66,1544.57,8070318000.0,7934071700.0
2002/2/26,1529.38,1531.43,1507.58,1531.72,6634699000.0,6361964200.0
2002/2/27,1531.32,1538.32,1524.69,1544.92,7113873000.0,6571922000.0
2002/2/28,1537.93,1524.7,1521.08,1544.39,6477989000.0,6240795000.0
2002/3/1,1521.53,1502.54,1501.56,1521.57,5711626000.0,5351310000.0
2002/3/4,1497.83,1526.8,1494.83,1527.4,5520685000.0,5370162200.0
2002/3/5,1529.3,1560.08,1529.3,1566.07,11747638000.0,11735387700.0
2002/3/6,1564.69,1569.21,1563.92,1594.67,16091550000.0,15713024200.0
2002/3/7,1569.17,1613.0,1569.07,1613.26,16338198000.0,16103668800.0
2002/3/8,1622.87,1640.26,1611.23,1645.29,23170420000.0,22806740300.0
2002/3/11,1643.59,1664.09,1632.62,1664.52,19476519000.0,19530693200.0
2002/3/12,1665.24,1643.69,1641.58,1672.04,21011328000.0,21263796100.0
2002/3/13,1636.95,1623.43,1621.8,1655.63,15002304000.0,15291987700.0
2002/3/14,1621.08,1665.15,1621.08,1665.79,11950762000.0,12391854500.0
2002/3/15,1671.83,1620.98,1620.56,1676.51,14025991000.0,14915337500.0
2002/3/18,1641.43,1623.88,1610.99,1657.68,12883394000.0,11327788600.0
2002/3/19,1624.32,1665.36,1624.29,1665.62,13314616000.0,14084853400.0
2002/3/20,1673.27,1682.51,1664.37,1686.11,18018800000.0,19462924500.0
2002/3/21,1686.95,1685.02,1675.25,1693.87,13438279000.0,14229516000.0
2002/3/22,1684.07,1669.69,1659.52,1684.46,10254529000.0,10774055500.0
2002/3/25,1667.85,1675.29,1663.4,1677.05,8792641000.0,9426936100.0
2002/3/26,1674.7,1649.48,1641.91,1675.21,9253758000.0,9815939300.0
2002/3/27,1646.68,1654.23,1635.82,1655.18,7170409000.0,7603145900.0
2002/3/28,1653.98,1650.67,1645.34,1666.52,7934354000.0,8865473600.0
2002/3/29,1648.09,1603.91,1596.25,1648.09,12008561000.0,11772498100.0
2002/4/1,1598.03,1608.51,1589.41,1609.92,6679696000.0,6838938200.0
2002/4/2,1608.52,1582.88,1575.97,1610.73,7718211000.0,7592751300.0
2002/4/3,1582.74,1594.51,1582.67,1603.8,6399650000.0,6421700300.0
2002/4/4,1595.02,1641.7,1583.63,1643.54,9103066000.0,9108101700.0
2002/4/5,1650.5,1634.64,1628.55,1657.09,10153579000.0,9848770300.0
2002/4/8,1633.83,1640.65,1631.07,1643.68,6674854000.0,6581735000.0
2002/4/9,1641.85,1667.52,1640.69,1671.86,16016339000.0,16660422200.0
2002/4/10,1670.8,1677.66,1663.47,1677.94,12020418000.0,12565168300.0
2002/4/11,1679.34,1649.53,1649.27,1680.3,9448778000.0,9759859000.0
2002/4/12,1648.45,1658.98,1648.45,1664.42,8156813000.0,8563896000.0
2002/4/15,1660.57,1649.5,1638.64,1664.52,7267556000.0,7205438500.0
2002/4/16,1647.51,1640.29,1635.75,1654.74,6175374000.0,6371564700.0
2002/4/17,1641.72,1644.4,1630.23,1649.43,5840954000.0,5979327000.0
2002/4/18,1644.15,1628.14,1626.03,1646.25,7304704000.0,7467267200.0
2002/4/19,1625.25,1635.17,1603.96,1635.53,8651145000.0,8358400600.0
2002/4/22,1633.64,1627.48,1619.16,1637.19,5501232000.0,5534005700.0
2002/4/23,1626.63,1624.55,1621.87,1634.86,4999097000.0,5134076100.0
2002/4/24,1623.47,1611.05,1609.21,1626.39,5030652000.0,5084855200.0
2002/4/25,1609.94,1615.92,1603.64,1616.76,4688896000.0,4951057400.0
2002/4/26,1615.52,1640.59,1615.52,1643.15,7070195000.0,7282960100.0
2002/4/29,1643.55,1665.81,1640.56,1667.16,10460379000.0,10874351500.0
2002/4/30,1668.31,1667.75,1657.82,1673.75,9702351000.0,10682627600.0
2002/5/8,1669.87,1652.37,1651.69,1670.92,4750116000.0,5179315400.0
2002/5/9,1648.46,1650.58,1646.82,1659.25,5573096000.0,5959699800.0
2002/5/10,1650.91,1638.2,1636.86,1652.29,6014883000.0,6406785000.0
2002/5/13,1634.9,1623.94,1618.46,1634.92,5672196000.0,6156730000.0
2002/5/14,1622.33,1616.23,1613.55,1629.88,5334278000.0,6108710600.0
2002/5/15,1614.9,1598.35,1597.92,1618.14,6034634000.0,6680825000.0
2002/5/16,1592.24,1549.5,1546.94,1592.24,8076547000.0,8213587300.0
2002/5/17,1549.08,1567.5,1540.58,1570.15,7162784000.0,7754365900.0
2002/5/20,1564.97,1541.53,1529.35,1564.98,4782702000.0,4957018600.0
2002/5/21,1575.02,1588.11,1564.55,1599.11,9710710000.0,10168233600.0
2002/5/22,1590.79,1564.49,1563.16,1591.03,5729430000.0,5936598800.0
2002/5/23,1571.08,1571.61,1568.1,1585.74,8191361000.0,6843172800.0
2002/5/24,1572.94,1549.47,1544.42,1574.13,5648001000.0,5157363700.0
2002/5/27,1555.04,1555.05,1545.62,1562.63,3822156000.0,3708574800.0
2002/5/28,1557.62,1558.52,1557.23,1569.41,3780719000.0,4005085000.0
2002/5/29,1558.13,1524.81,1520.13,1558.15,5169974000.0,4943648900.0
2002/5/30,1524.22,1523.52,1506.54,1530.77,5526899000.0,5289912700.0
2002/5/31,1523.01,1515.73,1513.26,1532.03,4214320000.0,4065236800.0
2002/6/3,1510.25,1483.35,1480.09,1510.26,5179196000.0,5062896300.0
2002/6/4,1484.01,1490.51,1474.36,1498.05,4578395000.0,4302623800.0
2002/6/5,1491.07,1462.0,1460.48,1491.07,4408388000.0,4114143600.0
2002/6/6,1458.61,1521.26,1455.31,1532.74,8775636000.0,8454172000.0
2002/6/7,1522.88,1529.51,1508.43,1540.83,9858534000.0,9191488800.0
2002/6/10,1529.34,1517.23,1511.26,1529.38,4484870000.0,4269575600.0
2002/6/11,1515.99,1530.96,1515.75,1534.38,5003364000.0,4708529300.0
2002/6/12,1531.75,1524.84,1513.92,1531.75,3818566000.0,3736411100.0
2002/6/13,1524.77,1511.71,1511.22,1529.44,3564521000.0,3701850400.0
2002/6/14,1508.64,1494.25,1493.24,1508.65,3919951000.0,3628483500.0
2002/6/17,1489.14,1496.24,1481.25,1496.84,2933162000.0,2774209800.0
2002/6/18,1496.83,1524.07,1496.81,1527.77,5365161000.0,5209067900.0
2002/6/19,1523.95,1507.67,1506.43,1524.01,3052878000.0,2903867100.0
2002/6/20,1511.12,1516.15,1510.53,1528.36,3975061000.0,3720233400.0
2002/6/21,1517.28,1562.72,1517.26,1564.92,12542144000.0,11847838600.0
2002/6/24,1704.7,1707.31,1647.5,1709.07,48518062000.0,49479880700.0
2002/6/25,1718.23,1706.59,1690.61,1748.89,42238118000.0,39276720800.0
2002/6/26,1698.11,1712.91,1684.91,1719.08,24305872000.0,22850335900.0
2002/6/27,1714.74,1723.55,1706.14,1730.67,21996949000.0,19527987700.0
2002/6/28,1724.73,1732.76,1711.0,1747.23,29735383000.0,27319475300.0
2002/7/1,1736.29,1713.71,1712.77,1740.38,15519283000.0,14410128000.0
2002/7/2,1707.45,1724.95,1698.83,1725.89,13378134000.0,12692810700.0
2002/7/3,1727.09,1730.92,1719.62,1736.08,13949883000.0,13262936600.0
2002/7/4,1731.9,1713.14,1710.29,1735.83,13898310000.0,12856610500.0
2002/7/5,1709.84,1722.19,1704.19,1722.48,11401356000.0,10822714500.0
2002/7/8,1723.58,1732.93,1721.12,1737.86,10851016000.0,11098899400.0
2002/7/9,1733.83,1729.99,1724.39,1741.92,10536016000.0,10444746300.0
2002/7/10,1728.52,1701.82,1698.83,1729.73,12233203000.0,11949595800.0
2002/7/11,1698.21,1696.94,1689.22,1712.2,9187411000.0,9282337000.0
2002/7/12,1696.64,1698.3,1693.21,1706.44,8083987000.0,8390500400.0
2002/7/15,1696.81,1687.95,1685.54,1697.38,7999839000.0,8025674100.0
2002/7/16,1687.67,1691.62,1686.81,1704.77,7056378000.0,6945805700.0
2002/7/17,1692.45,1701.72,1680.2,1702.24,6300345000.0,6253292800.0
2002/7/18,1703.81,1704.91,1695.4,1711.69,8167794000.0,8109548600.0
2002/7/19,1706.36,1713.86,1703.38,1714.09,7183230000.0,7453637000.0
2002/7/22,1712.02,1681.01,1678.5,1712.33,8333872000.0,8274087700.0
2002/7/23,1676.9,1673.86,1670.38,1684.66,6540926000.0,6693794100.0
2002/7/24,1673.68,1672.4,1667.44,1679.66,5248492000.0,5297384200.0
2002/7/25,1675.47,1665.11,1662.38,1682.89,5268208000.0,5182105100.0
2002/7/26,1665.09,1657.5,1656.82,1670.23,5076344000.0,4861312700.0
2002/7/29,1654.93,1665.67,1647.27,1665.96,4831984000.0,4824133800.0
2002/7/30,1666.58,1669.0,1656.85,1672.12,5887829000.0,6117257300.0
2002/7/31,1667.62,1651.59,1649.01,1671.48,5103074000.0,5325009300.0
2002/8/1,1650.05,1653.01,1639.23,1659.97,4825008000.0,4698493500.0
2002/8/2,1653.64,1661.87,1653.17,1662.72,4031843000.0,4067444500.0
2002/8/5,1661.4,1653.96,1652.4,1661.58,3803473000.0,4085991600.0
2002/8/6,1652.94,1670.62,1649.89,1679.81,6781172000.0,6427125000.0
2002/8/7,1670.17,1668.07,1663.93,1670.81,3496562000.0,3610395800.0
2002/8/8,1668.51,1659.8,1657.47,1675.3,4013095000.0,4062433500.0
2002/8/9,1658.44,1647.05,1642.77,1658.77,4636839000.0,4856738000.0
2002/8/12,1642.48,1634.57,1633.09,1642.59,4196163000.0,4343152700.0
2002/8/13,1633.68,1636.63,1633.55,1642.41,2923387000.0,3157477300.0
2002/8/14,1636.89,1646.72,1635.29,1647.09,2963373000.0,3082671700.0
2002/8/15,1646.62,1634.37,1632.13,1647.07,3207424000.0,3271648000.0
2002/8/16,1632.96,1646.79,1624.05,1652.98,5716303000.0,5366894600.0
2002/8/19,1645.93,1644.3,1641.4,1650.09,3540751000.0,3515355100.0
2002/8/20,1644.62,1671.35,1644.25,1673.92,8062758000.0,7429759700.0
2002/8/21,1671.99,1673.55,1668.36,1677.95,6243427000.0,6019225500.0
2002/8/22,1672.7,1686.11,1672.43,1696.28,8882657000.0,9449429100.0
2002/8/23,1686.3,1683.21,1679.12,1688.12,5499823000.0,6200475400.0
2002/8/26,1682.14,1670.69,1668.82,1682.32,4951816000.0,5366809600.0
2002/8/27,1670.63,1679.69,1670.11,1680.06,6133731000.0,7074299600.0
2002/8/28,1680.75,1676.77,1675.53,1683.51,5598881000.0,6440210700.0
2002/8/29,1676.86,1667.32,1665.72,1680.17,4350364000.0,4472174800.0
2002/8/30,1666.98,1666.62,1664.82,1669.14,3950755000.0,4261461800.0
2002/9/2,1666.34,1668.77,1663.17,1669.91,3444608000.0,3720359900.0
2002/9/3,1669.59,1674.07,1669.58,1680.28,3867722000.0,4261109000.0
2002/9/4,1674.45,1663.97,1662.49,1675.97,3950598000.0,4101158700.0
2002/9/5,1662.89,1641.81,1639.82,1662.9,6016195000.0,6143667000.0
2002/9/6,1639.89,1631.38,1629.93,1644.8,5394323000.0,5270246900.0
2002/9/9,1628.45,1621.58,1617.01,1628.45,4182602000.0,4152661700.0
2002/9/10,1620.28,1625.11,1619.33,1627.35,3512016000.0,3755117400.0
2002/9/11,1625.33,1620.36,1605.98,1626.84,4257577000.0,4220175100.0
2002/9/12,1619.94,1624.56,1614.6,1631.67,3428519000.0,3722187300.0
2002/9/13,1624.5,1625.76,1621.42,1626.07,3061824000.0,3362246200.0
2002/9/16,1624.13,1604.08,1598.74,1624.14,4438232000.0,4617856300.0
2002/9/17,1603.46,1604.88,1593.98,1612.02,4285330000.0,4213629400.0
2002/9/18,1603.61,1594.58,1593.53,1605.22,3426916000.0,3683156200.0
2002/9/19,1593.57,1619.35,1585.07,1623.65,5505084000.0,5682547700.0
2002/9/20,1618.2,1604.91,1602.89,1618.2,3485246000.0,3891941000.0
2002/9/23,1602.28,1602.59,1597.29,1604.3,2497117000.0,2768258000.0
2002/9/24,1602.2,1596.73,1594.28,1602.29,3175033000.0,3327743500.0
2002/9/25,1595.81,1597.84,1590.49,1602.35,3576563000.0,3853787300.0
2002/9/26,1597.85,1587.65,1586.53,1599.98,4053378000.0,4417021300.0
2002/9/27,1587.24,1581.62,1577.53,1591.84,3905581000.0,4187701900.0
2002/10/8,1577.05,1562.99,1558.48,1577.05,2623792000.0,2659837900.0
2002/10/9,1570.65,1535.37,1534.91,1571.52,16939411000.0,7573820100.0
2002/10/10,1532.18,1530.41,1528.35,1542.56,5087010000.0,3587683500.0
2002/10/11,1532.14,1524.05,1521.91,1536.87,6107086000.0,4644885900.0
2002/10/14,1522.87,1531.68,1509.14,1532.63,5496464000.0,4097420900.0
2002/10/15,1531.58,1524.73,1522.1,1534.58,3741746000.0,2974364600.0
2002/10/16,1524.91,1537.39,1524.91,1548.53,4996202000.0,4012776900.0
2002/10/17,1537.97,1513.1,1511.4,1538.79,4168962000.0,3406702700.0
2002/10/18,1511.18,1519.54,1500.54,1523.83,4087333000.0,3541925500.0
2002/10/21,1519.21,1524.93,1512.33,1525.26,3456683000.0,2947387200.0
2002/10/22,1525.08,1548.1,1525.07,1553.87,6481899000.0,5563652400.0
2002/10/23,1549.77,1548.97,1539.48,1550.09,4729964000.0,4165715400.0
2002/10/24,1549.79,1536.52,1535.9,1550.43,4422759000.0,4208307200.0
2002/10/25,1535.8,1520.31,1517.42,1542.59,5292812000.0,4438120300.0
2002/10/28,1518.09,1502.72,1500.01,1518.6,5082704000.0,4087222600.0
2002/10/29,1501.38,1510.88,1488.68,1511.77,4645929000.0,4213726200.0
2002/10/30,1511.11,1509.71,1498.45,1513.46,3748567000.0,3383481400.0
2002/10/31,1510.03,1507.5,1506.0,1521.87,3579218000.0,3154416300.0
2002/11/1,1507.38,1510.76,1498.21,1511.1,3581796000.0,3149422200.0
2002/11/4,1516.22,1531.84,1515.07,1532.23,4908305000.0,4342407900.0
2002/11/5,1533.81,1558.24,1532.29,1565.23,11900345000.0,10528073700.0
2002/11/6,1558.91,1552.56,1548.73,1559.23,6479494000.0,6151167800.0
2002/11/7,1554.04,1554.24,1546.27,1559.82,6406282000.0,5551289100.0
2002/11/8,1570.0,1522.19,1517.39,1573.1,9401244000.0,7541349200.0
2002/11/11,1519.6,1504.4,1501.99,1526.13,4398727000.0,3855845300.0
2002/11/12,1504.58,1485.91,1481.16,1517.72,8063700000.0,6212785700.0
2002/11/13,1483.71,1490.46,1461.26,1491.24,6400307000.0,5324174400.0
2002/11/14,1488.91,1460.8,1459.71,1489.14,5316644000.0,4954007400.0
2002/11/15,1455.98,1463.69,1451.39,1481.22,6004439000.0,5275652500.0
2002/11/18,1463.72,1451.29,1447.49,1468.33,4122236000.0,3700765800.0
2002/11/19,1450.7,1462.17,1441.73,1464.76,4228377000.0,3710422800.0
2002/11/20,1459.21,1425.84,1423.8,1459.21,5693872000.0,4812460600.0
2002/11/21,1421.23,1390.63,1389.29,1421.23,6827937000.0,5483245200.0
2002/11/22,1392.57,1395.5,1375.54,1409.0,6767399000.0,5403454300.0
2002/11/25,1393.34,1398.44,1383.09,1403.51,4458814000.0,3416142900.0
2002/11/26,1398.44,1371.17,1371.01,1408.79,5322512000.0,4174131400.0
2002/11/27,1365.82,1378.75,1353.14,1384.0,7257236000.0,5332974800.0
2002/11/28,1378.14,1417.53,1372.38,1417.85,7946341000.0,6208716400.0
2002/11/29,1420.43,1434.18,1409.2,1450.19,15064713000.0,12267849100.0
2002/12/2,1432.03,1395.68,1394.91,1432.03,6695143000.0,5663038800.0
2002/12/3,1391.72,1408.84,1388.51,1409.89,5220099000.0,4218664700.0
2002/12/4,1414.89,1414.45,1406.61,1432.9,7696892000.0,6504122300.0
2002/12/5,1411.89,1404.88,1395.08,1411.89,4782471000.0,3977073500.0
2002/12/6,1404.93,1405.53,1396.21,1417.0,3817211000.0,3308794700.0
2002/12/9,1404.51,1400.87,1395.93,1410.79,3283262000.0,2787268700.0
2002/12/10,1400.56,1383.84,1383.57,1406.9,5177534000.0,4341947300.0
2002/12/11,1381.4,1379.2,1367.31,1383.15,4427200000.0,3643224200.0
2002/12/12,1378.82,1383.91,1378.81,1399.77,4379944000.0,3791909400.0
2002/12/13,1375.78,1396.9,1367.93,1401.6,5598029000.0,4621435000.0
2002/12/16,1397.72,1408.52,1392.89,1409.94,6490986000.0,5247327400.0
2002/12/17,1409.17,1416.1,1403.58,1418.21,5818918000.0,4765673100.0
2002/12/18,1416.67,1411.72,1409.84,1424.48,6354158000.0,5286673500.0
2002/12/19,1411.28,1413.6,1402.64,1414.29,4825848000.0,4208861800.0
2002/12/20,1414.35,1427.94,1410.46,1431.36,6343387000.0,5348770300.0
2002/12/23,1429.95,1430.2,1429.29,1439.85,6385503000.0,5474167500.0
2002/12/24,1429.53,1430.83,1420.38,1431.12,5306865000.0,4605115500.0
2002/12/25,1431.59,1421.52,1420.93,1433.79,5434681000.0,4680032400.0
2002/12/26,1419.97,1384.15,1382.36,1420.0,8652099000.0,7055430800.0
2002/12/27,1379.33,1382.97,1367.85,1389.33,6857980000.0,5690603800.0
2002/12/30,1379.74,1366.36,1358.43,1379.75,6347283000.0,5327514600.0
2002/12/31,1364.97,1357.65,1348.71,1370.53,6505834000.0,5833557400.0
2003/1/2,1347.43,1320.63,1317.47,1351.34,5065689000.0,3883362100.0
2003/1/3,1317.58,1319.87,1312.8,1323.63,3649264000.0,2723884200.0
2003/1/6,1319.69,1334.68,1311.68,1334.89,5850539000.0,3974558300.0
2003/1/7,1335.63,1332.06,1326.19,1346.82,6547075000.0,4412252200.0
2003/1/8,1331.44,1372.07,1330.45,1373.12,8477338000.0,5581740200.0
2003/1/9,1374.62,1397.38,1365.37,1402.29,16185726000.0,11212998100.0
2003/1/10,1398.38,1384.86,1384.63,1411.37,14639156000.0,10557969800.0
2003/1/13,1381.87,1386.31,1378.65,1391.19,7876154000.0,5873750500.0
2003/1/14,1386.9,1466.85,1386.59,1476.91,31777117000.0,22789709600.0
2003/1/15,1477.45,1459.92,1448.27,1485.8,32540106000.0,21334485700.0
2003/1/16,1458.87,1485.62,1454.55,1486.06,21343311000.0,15741847000.0
2003/1/17,1488.27,1478.68,1472.96,1492.72,18593389000.0,13392218400.0
2003/1/20,1475.71,1482.68,1458.12,1482.94,13936073000.0,10670713900.0
2003/1/21,1485.87,1454.89,1454.61,1489.55,13157730000.0,9955829900.0
2003/1/22,1448.83,1460.53,1446.35,1463.94,10258189000.0,7782394600.0
2003/1/23,1460.25,1450.62,1448.7,1470.33,9765087000.0,7381637400.0
2003/1/24,1449.5,1479.07,1448.01,1483.56,13133690000.0,9228928600.0
2003/1/27,1481.61,1496.16,1480.97,1500.38,11974432000.0,9355492700.0
2003/1/28,1497.1,1500.64,1489.17,1502.43,8892045000.0,7256385000.0
2003/1/29,1501.29,1499.82,1498.37,1508.59,9905541000.0,8114116700.0
2003/2/10,1499.17,1480.17,1477.52,1499.64,6672527000.0,5042780400.0
2003/2/11,1478.05,1492.76,1476.87,1492.89,5374874000.0,4380750100.0
2003/2/12,1493.25,1510.67,1486.31,1510.99,9256052000.0,7500148100.0
2003/2/13,1512.29,1504.34,1502.43,1519.29,11063296000.0,9421266800.0
2003/2/14,1503.37,1510.95,1500.98,1515.26,8174311000.0,6995609000.0
2003/2/17,1510.64,1496.52,1490.92,1514.64,9384170000.0,7749922200.0
2003/2/18,1495.14,1496.47,1488.83,1500.29,6594281000.0,5473906800.0
2003/2/19,1496.65,1510.8,1490.02,1511.13,8352746000.0,6596342000.0
2003/2/20,1513.01,1509.49,1507.23,1517.77,8136327000.0,6999572600.0
2003/2/21,1508.08,1478.87,1476.42,1508.13,9751429000.0,7980211200.0
2003/2/24,1476.07,1481.94,1474.47,1488.07,6392791000.0,5641785100.0
2003/2/25,1481.11,1511.28,1481.11,1511.65,9689512000.0,8477911400.0
2003/2/26,1513.49,1513.18,1506.55,1515.46,6907909000.0,6301319300.0
2003/2/27,1514.02,1513.7,1508.75,1524.75,7603759000.0,6662132600.0
2003/2/28,1512.87,1511.93,1501.42,1514.5,6465782000.0,5963188600.0
2003/3/3,1511.59,1525.48,1511.05,1525.7,8775379000.0,8064160700.0
2003/3/4,1527.45,1524.3,1517.86,1529.75,7953503000.0,7492838500.0
2003/3/5,1524.08,1517.18,1508.25,1524.12,6737549000.0,6170289000.0
2003/3/6,1516.6,1498.34,1494.24,1517.35,8454384000.0,7179470300.0
2003/3/7,1495.69,1493.09,1489.38,1502.43,7055805000.0,5819913700.0
