date,open
2000/10/27,1968.17
2000/10/30,1967.65
2000/10/31,1974.53
2000/11/1,1961.08
2000/11/2,1981.77
2000/11/3,1984.99
2000/11/6,1983.07
2000/11/7,1993.45
2000/11/8,1999.15
2000/11/9,2016.22
2000/11/10,2037.08
2000/11/13,2054.48
2000/11/14,2072.79
2000/11/15,2087.28
2000/11/16,2081.14
2000/11/17,2098.89
2000/11/20,2092.59
2000/11/21,2104.07
2000/11/22,2097.28
2000/11/23,2119.16
2000/11/24,2119.01
2000/11/27,2041.16
2000/11/28,2052.78
2000/11/29,2081.5
2000/11/30,2067.07
2000/12/1,2073.09
2000/12/4,2084.48
2000/12/5,2094.99
2000/12/6,2093.0
2000/12/7,2072.53
2000/12/8,2074.57
2000/12/11,2072.28
2000/12/12,2045.17
2000/12/13,2057.38
2000/12/14,2057.0
2000/12/15,2052.79
2000/12/18,2038.45
2000/12/19,2047.35
2000/12/20,2050.07
2000/12/21,2075.56
2000/12/22,2078.43
2000/12/25,2071.57
2000/12/26,2070.38
2000/12/27,2077.72
2000/12/28,2054.52
2000/12/29,2055.83
2001/1/2,2077.08
2001/1/3,2108.25
2001/1/4,2125.49
2001/1/5,2117.66
2001/1/8,2128.6
2001/1/9,2099.32
2001/1/10,2102.09
2001/1/11,2129.61
2001/1/12,2116.85
2001/1/15,2097.09
2001/1/16,2018.3
2001/1/17,2046.38
2001/1/18,2033.69
2001/1/19,2046.58
2001/2/5,2069.86
2001/2/6,1999.72
2001/2/7,1995.6
2001/2/8,1977.56
2001/2/9,1935.19
2001/2/12,1958.66
2001/2/13,1962.53
2001/2/14,1962.74
2001/2/15,1963.45
2001/2/16,1942.05
2001/2/19,1942.58
2001/2/20,1969.78
2001/2/21,1948.42
2001/2/22,1901.99
2001/2/23,1906.91
2001/2/26,1940.77
2001/2/27,1956.27
2001/2/28,1964.36
2001/3/1,1959.01
2001/3/2,1969.06
2001/3/5,1991.28
2001/3/6,1986.73
2001/3/7,1991.28
2001/3/8,1990.64
2001/3/9,2003.21
2001/3/12,2013.31
2001/3/13,2012.16
2001/3/14,1996.15
2001/3/15,2019.73
2001/3/16,2023.03
2001/3/19,2019.85
2001/3/20,2039.55
2001/3/21,2047.63
2001/3/22,2071.2
2001/3/23,2091.18
2001/3/26,2052.06
2001/3/27,2096.5
2001/3/28,2109.76
2001/3/29,2107.22
2001/3/30,2101.1
2001/4/2,2117.45
2001/4/3,2127.78
2001/4/4,2123.89
2001/4/5,2084.81
2001/4/6,2116.38
2001/4/9,2108.97
2001/4/10,2119.54
2001/4/11,2130.9
2001/4/12,2132.81
2001/4/13,2135.67
2001/4/16,2150.29
2001/4/17,2173.3
2001/4/18,2177.99
2001/4/19,2172.43
2001/4/20,2173.96
2001/4/23,2150.34
2001/4/24,2151.34
2001/4/25,2168.05
2001/4/26,2113.39
2001/4/27,2104.03
2001/4/30,2117.17
2001/5/8,2119.9
2001/5/9,2140.55
2001/5/10,2134.19
2001/5/11,2150.32
2001/5/14,2161.61
2001/5/15,2184.79
2001/5/16,2195.37
2001/5/17,2201.98
2001/5/18,2194.62
2001/5/21,2207.78
2001/5/22,2215.78
2001/5/23,2210.85
2001/5/24,2198.01
2001/5/25,2199.66
2001/5/28,2194.45
2001/5/29,2177.65
2001/5/30,2180.62
2001/5/31,2217.87
2001/6/1,2216.56
2001/6/4,2223.91
2001/6/5,2229.25
2001/6/6,2237.99
2001/6/7,2241.01
2001/6/8,2229.21
2001/6/11,2223.8
2001/6/12,2213.55
2001/6/13,2227.07
2001/6/14,2243.3
2001/6/15,2196.69
2001/6/18,2211.89
2001/6/19,2163.32
2001/6/20,2171.01
2001/6/21,2164.12
2001/6/22,2191.36
2001/6/25,2210.07
2001/6/26,2234.07
2001/6/27,2234.71
2001/6/28,2231.37
2001/6/29,2218.57
2001/7/2,2220.42
2001/7/3,2206.85
2001/7/4,2212.97
2001/7/5,2202.3
2001/7/6,2179.81
2001/7/9,2169.47
2001/7/10,2172.61
2001/7/11,2190.98
2001/7/12,2164.92
2001/7/13,2167.7
2001/7/16,2176.34
2001/7/17,2145.49
2001/7/18,2142.01
2001/7/19,2146.52
2001/7/20,2153.24
2001/7/23,2183.74
2001/7/24,2162.75
2001/7/25,2130.45
2001/7/26,2109.92
2001/7/27,2093.87
2001/7/30,2056.76
2001/7/31,1939.26
2001/8/1,1925.24
2001/8/2,1989.64
2001/8/3,1956.54
2001/8/6,1953.41
2001/8/7,1872.67
2001/8/8,1902.87
2001/8/9,1894.69
2001/8/10,1929.96
2001/8/13,1956.93
2001/8/14,1955.51
2001/8/15,1938.54
2001/8/16,1948.27
2001/8/17,1916.84
2001/8/20,1923.1
2001/8/21,1936.06
2001/8/22,1935.54
2001/8/23,1892.37
2001/8/24,1903.38
2001/8/27,1881.31
2001/8/28,1816.66
2001/8/29,1846.82
2001/8/30,1846.19
2001/8/31,1838.21
2001/9/3,1831.7
2001/9/4,1815.27
2001/9/5,1868.36
2001/9/6,1867.63
2001/9/7,1858.24
2001/9/10,1790.21
2001/9/11,1859.97
2001/9/12,1822.13
2001/9/13,1851.62
2001/9/14,1838.67
2001/9/17,1811.9
2001/9/18,1784.59
2001/9/19,1800.24
2001/9/20,1826.42
2001/9/21,1815.56
2001/9/24,1804.89
2001/9/25,1799.98
2001/9/26,1793.65
2001/9/27,1765.62
2001/9/28,1766.13
2001/10/8,1766.13
2001/10/9,1724.17
2001/10/10,1744.04
2001/10/11,1682.32
2001/10/12,1637.75
2001/10/15,1692.17
2001/10/16,1689.19
2001/10/17,1654.93
2001/10/18,1642.01
2001/10/19,1610.45
2001/10/22,1558.47
2001/10/23,1642.22
2001/10/24,1733.64
2001/10/25,1708.03
2001/10/26,1669.16
2001/10/29,1678.73
2001/10/30,1702.86
2001/10/31,1678.93
2001/11/1,1692.35
2001/11/2,1703.92
2001/11/5,1687.84
2001/11/6,1678.17
2001/11/7,1669.43
2001/11/8,1566.52
2001/11/9,1605.08
2001/11/12,1631.8
2001/11/13,1609.95
2001/11/14,1615.75
2001/11/15,1619.26
2001/11/16,1725.45
2001/11/19,1645.09
2001/11/20,1672.21
2001/11/21,1700.66
2001/11/22,1705.92
2001/11/23,1715.65
2001/11/26,1710.13
2001/11/27,1705.51
2001/11/28,1725.54
2001/11/29,1735.38
2001/11/30,1732.13
2001/12/3,1751.05
2001/12/4,1763.79
2001/12/5,1765.56
2001/12/6,1740.08
2001/12/7,1752.02
2001/12/10,1743.63
2001/12/11,1748.02
2001/12/12,1724.88
2001/12/13,1713.78
2001/12/14,1683.73
2001/12/17,1673.24
2001/12/18,1666.51
2001/12/19,1688.92
2001/12/20,1669.48
2001/12/21,1627.44
2001/12/24,1639.52
2001/12/25,1604.67
2001/12/26,1610.65
2001/12/27,1635.46
2001/12/28,1626.96
2001/12/31,1641.43
2002/1/4,1643.49
2002/1/7,1605.74
2002/1/8,1594.87
2002/1/9,1580.71
2002/1/10,1556.74
2002/1/11,1574.26
2002/1/14,1519.93
2002/1/15,1475.34
2002/1/16,1458.84
2002/1/17,1476.36
2002/1/18,1405.55
2002/1/21,1407.0
2002/1/22,1360.29
2002/1/23,1355.86
2002/1/24,1435.32
2002/1/25,1449.88
2002/1/28,1444.5
2002/1/29,1343.36
2002/1/30,1392.95
2002/1/31,1413.22
2002/2/1,1494.58
2002/2/4,1485.68
2002/2/5,1510.57
2002/2/6,1517.81
2002/2/7,1482.36
2002/2/8,1520.72
2002/2/25,1540.49
2002/2/26,1529.38
2002/2/27,1531.32
2002/2/28,1537.93
2002/3/1,1521.53
2002/3/4,1497.83
2002/3/5,1529.3
2002/3/6,1564.69
2002/3/7,1569.17
2002/3/8,1622.87
2002/3/11,1643.59
2002/3/12,1665.24
2002/3/13,1636.95
2002/3/14,1621.08
2002/3/15,1671.83
2002/3/18,1641.43
2002/3/19,1624.32
2002/3/20,1673.27
2002/3/21,1686.95
2002/3/22,1684.07
2002/3/25,1667.85
2002/3/26,1674.7
2002/3/27,1646.68
2002/3/28,1653.98
2002/3/29,1648.09
2002/4/1,1598.03
2002/4/2,1608.52
2002/4/3,1582.74
2002/4/4,1595.02
2002/4/5,1650.5
2002/4/8,1633.83
2002/4/9,1641.85
2002/4/10,1670.8
2002/4/11,1679.34
2002/4/12,1648.45
2002/4/15,1660.57
2002/4/16,1647.51
2002/4/17,1641.72
2002/4/18,1644.15
2002/4/19,1625.25
2002/4/22,1633.64
2002/4/23,1626.63
2002/4/24,1623.47
2002/4/25,1609.94
2002/4/26,1615.52
2002/4/29,1643.55
2002/4/30,1668.31
2002/5/8,1669.87
2002/5/9,1648.46
2002/5/10,1650.91
2002/5/13,1634.9
2002/5/14,1622.33
2002/5/15,1614.9
2002/5/16,1592.24
2002/5/17,1549.08
2002/5/20,1564.97
2002/5/21,1575.02
2002/5/22,1590.79
2002/5/23,1571.08
2002/5/24,1572.94
2002/5/27,1555.04
2002/5/28,1557.62
2002/5/29,1558.13
2002/5/30,1524.22
2002/5/31,1523.01
2002/6/3,1510.25
2002/6/4,1484.01
2002/6/5,1491.07
2002/6/6,1458.61
2002/6/7,1522.88
2002/6/10,1529.34
2002/6/11,1515.99
2002/6/12,1531.75
2002/6/13,1524.77
2002/6/14,1508.64
2002/6/17,1489.14
2002/6/18,1496.83
2002/6/19,1523.95
2002/6/20,1511.12
2002/6/21,1517.28
2002/6/24,1704.7
2002/6/25,1718.23
2002/6/26,1698.11
2002/6/27,1714.74
2002/6/28,1724.73
2002/7/1,1736.29
2002/7/2,1707.45
2002/7/3,1727.09
2002/7/4,1731.9
2002/7/5,1709.84
2002/7/8,1723.58
2002/7/9,1733.83
2002/7/10,1728.52
2002/7/11,1698.21
2002/7/12,1696.64
2002/7/15,1696.81
2002/7/16,1687.67
2002/7/17,1692.45
2002/7/18,1703.81
2002/7/19,1706.36
2002/7/22,1712.02
2002/7/23,1676.9
2002/7/24,1673.68
2002/7/25,1675.47
2002/7/26,1665.09
2002/7/29,1654.93
2002/7/30,1666.58
2002/7/31,1667.62
2002/8/1,1650.05
2002/8/2,1653.64
2002/8/5,1661.4
2002/8/6,1652.94
2002/8/7,1670.17
2002/8/8,1668.51
2002/8/9,1658.44
2002/8/12,1642.48
2002/8/13,1633.68
2002/8/14,1636.89
2002/8/15,1646.62
2002/8/16,1632.96
2002/8/19,1645.93
2002/8/20,1644.62
2002/8/21,1671.99
2002/8/22,1672.7
2002/8/23,1686.3
2002/8/26,1682.14
2002/8/27,1670.63
2002/8/28,1680.75
2002/8/29,1676.86
2002/8/30,1666.98
2002/9/2,1666.34
2002/9/3,1669.59
2002/9/4,1674.45
2002/9/5,1662.89
2002/9/6,1639.89
2002/9/9,1628.45
2002/9/10,1620.28
2002/9/11,1625.33
2002/9/12,1619.94
2002/9/13,1624.5
2002/9/16,1624.13
2002/9/17,1603.46
2002/9/18,1603.61
2002/9/19,1593.57
2002/9/20,1618.2
2002/9/23,1602.28
2002/9/24,1602.2
2002/9/25,1595.81
2002/9/26,1597.85
2002/9/27,1587.24
2002/10/8,1577.05
2002/10/9,1570.65
2002/10/10,1532.18
2002/10/11,1532.14
2002/10/14,1522.87
2002/10/15,1531.58
2002/10/16,1524.91
2002/10/17,1537.97
2002/10/18,1511.18
2002/10/21,1519.21
2002/10/22,1525.08
2002/10/23,1549.77
2002/10/24,1549.79
2002/10/25,1535.8
2002/10/28,1518.09
2002/10/29,1501.38
2002/10/30,1511.11
2002/10/31,1510.03
2002/11/1,1507.38
2002/11/4,1516.22
2002/11/5,1533.81
2002/11/6,1558.91
2002/11/7,1554.04
2002/11/8,1570.0
2002/11/11,1519.6
2002/11/12,1504.58
2002/11/13,1483.71
2002/11/14,1488.91
2002/11/15,1455.98
2002/11/18,1463.72
2002/11/19,1450.7
2002/11/20,1459.21
2002/11/21,1421.23
2002/11/22,1392.57
2002/11/25,1393.34
2002/11/26,1398.44
2002/11/27,1365.82
2002/11/28,1378.14
2002/11/29,1420.43
2002/12/2,1432.03
2002/12/3,1391.72
2002/12/4,1414.89
2002/12/5,1411.89
2002/12/6,1404.93
2002/12/9,1404.51
2002/12/10,1400.56
2002/12/11,1381.4
2002/12/12,1378.82
2002/12/13,1375.78
2002/12/16,1397.72
2002/12/17,1409.17
2002/12/18,1416.67
2002/12/19,1411.28
2002/12/20,1414.35
2002/12/23,1429.95
2002/12/24,1429.53
2002/12/25,1431.59
2002/12/26,1419.97
2002/12/27,1379.33
2002/12/30,1379.74
2002/12/31,1364.97
2003/1/2,1347.43
2003/1/3,1317.58
2003/1/6,1319.69
2003/1/7,1335.63
2003/1/8,1331.44
2003/1/9,1374.62
2003/1/10,1398.38
2003/1/13,1381.87
2003/1/14,1386.9
2003/1/15,1477.45
2003/1/16,1458.87
2003/1/17,1488.27
2003/1/20,1475.71
2003/1/21,1485.87
2003/1/22,1448.83
2003/1/23,1460.25
2003/1/24,1449.5
2003/1/27,1481.61
2003/1/28,1497.1
2003/1/29,1501.29
2003/2/10,1499.17
2003/2/11,1478.05
2003/2/12,1493.25
2003/2/13,1512.29
2003/2/14,1503.37
2003/2/17,1510.64
2003/2/18,1495.14
2003/2/19,1496.65
2003/2/20,1513.01
2003/2/21,1508.08
2003/2/24,1476.07
2003/2/25,1481.11
2003/2/26,1513.49
2003/2/27,1514.02
2003/2/28,1512.87
2003/3/3,1511.59
2003/3/4,1527.45
2003/3/5,1524.08
2003/3/6,1516.6
2003/3/7,1495.69
2003/3/10,1492.21
2003/3/11,1467.55
2003/3/12,1468.75
2003/3/13,1475.04
2003/3/14,1464.99
2003/3/17,1465.14
2003/3/18,1468.99
2003/3/19,1458.58
2003/3/20,1469.66
2003/3/21,1464.18
2003/3/24,1474.59
2003/3/25,1478.05
2003/3/26,1461.32
2003/3/27,1455.44
2003/3/28,1498.46
2003/3/31,1491.39
2003/4/1,1513.0
2003/4/2,1522.49
2003/4/3,1521.36
2003/4/4,1510.22
2003/4/7,1521.9
2003/4/8,1515.65
2003/4/9,1519.99
2003/4/10,1546.51
2003/4/11,1552.0
2003/4/14,1581.38
2003/4/15,1619.95
2003/4/16,1633.53
2003/4/17,1606.23
2003/4/18,1616.91
2003/4/21,1598.5
2003/4/22,1570.57
2003/4/23,1568.13
2003/4/24,1538.58
2003/4/25,1501.57
2003/4/28,1483.47
2003/4/29,1535.88
2003/4/30,1511.15
2003/5/12,1522.98
2003/5/13,1533.08
2003/5/14,1480.11
2003/5/15,1524.5
2003/5/16,1555.91
2003/5/19,1557.29
2003/5/20,1553.69
2003/5/21,1534.6
2003/5/22,1532.19
2003/5/23,1547.16
2003/5/26,1563.21
2003/5/27,1572.31
2003/5/28,1569.33
2003/5/29,1549.05
2003/5/30,1570.92
2003/6/2,1577.99
2003/6/3,1577.08
2003/6/4,1560.67
2003/6/5,1575.31
2003/6/6,1553.2
2003/6/9,1536.27
2003/6/10,1529.53
2003/6/11,1540.72
2003/6/12,1566.92
2003/6/13,1562.61
2003/6/16,1568.19
2003/6/17,1559.12
2003/6/18,1556.89
2003/6/19,1554.02
2003/6/20,1537.5
2003/6/23,1524.58
2003/6/24,1509.11
2003/6/25,1512.49
2003/6/26,1500.34
2003/6/27,1516.81
2003/6/30,1493.69
2003/7/1,1485.52
2003/7/2,1485.45
2003/7/3,1501.9
2003/7/4,1504.6
2003/7/7,1500.85
2003/7/8,1501.62
2003/7/9,1512.34
2003/7/10,1503.51
2003/7/11,1532.64
2003/7/14,1528.39
2003/7/15,1521.56
2003/7/16,1525.5
2003/7/17,1529.97
2003/7/18,1539.05
2003/7/21,1501.39
2003/7/22,1499.89
2003/7/23,1499.31
2003/7/24,1503.06
2003/7/25,1494.58
2003/7/28,1474.74
2003/7/29,1470.39
2003/7/30,1477.41
2003/7/31,1480.01
2003/8/1,1476.47
2003/8/4,1476.82
2003/8/5,1494.49
2003/8/6,1493.03
2003/8/7,1485.74
2003/8/8,1487.17
2003/8/11,1469.26
2003/8/12,1473.99
2003/8/13,1479.67
2003/8/14,1464.38
2003/8/15,1454.68
2003/8/18,1449.67
2003/8/19,1444.66
2003/8/20,1449.5
2003/8/21,1441.78
2003/8/22,1438.79
2003/8/25,1434.21
2003/8/26,1420.85
2003/8/27,1425.15
2003/8/28,1425.73
2003/8/29,1414.41
2003/9/1,1423.35
2003/9/2,1450.51
2003/9/3,1446.28
2003/9/4,1447.77
2003/9/5,1446.94
2003/9/8,1429.46
2003/9/9,1424.69
2003/9/10,1419.52
2003/9/11,1422.9
2003/9/12,1426.34
2003/9/15,1407.81
2003/9/16,1396.75
2003/9/17,1406.25
2003/9/18,1388.09
2003/9/19,1390.84
2003/9/22,1392.9
2003/9/23,1380.85
2003/9/24,1391.4
2003/9/25,1394.49
2003/9/26,1374.6
2003/9/29,1369.44
2003/9/30,1354.65
2003/10/8,1366.2
2003/10/9,1371.68
2003/10/10,1369.0
2003/10/13,1405.33
2003/10/14,1399.84
2003/10/15,1388.25
2003/10/16,1381.46
2003/10/17,1365.31
2003/10/20,1369.71
2003/10/21,1359.51
2003/10/22,1366.11
2003/10/23,1398.59
2003/10/24,1385.9
2003/10/27,1381.84
2003/10/28,1366.0
2003/10/29,1372.35
2003/10/30,1360.02
2003/10/31,1341.5
2003/11/3,1346.48
2003/11/4,1363.96
2003/11/5,1389.72
2003/11/6,1384.67
2003/11/7,1353.43
2003/11/10,1330.96
2003/11/11,1340.32
2003/11/12,1341.57
2003/11/13,1313.93
2003/11/14,1318.72
2003/11/17,1330.49
2003/11/18,1334.65
2003/11/19,1313.84
2003/11/20,1338.6
2003/11/21,1379.94
2003/11/24,1360.33
2003/11/25,1407.76
2003/11/26,1407.3
2003/11/27,1412.31
2003/11/28,1388.31
2003/12/1,1398.71
2003/12/2,1437.24
2003/12/3,1434.7
2003/12/4,1445.4
2003/12/5,1454.41
2003/12/8,1452.11
2003/12/9,1435.1
2003/12/10,1449.57
2003/12/11,1472.39
2003/12/12,1469.7
2003/12/15,1471.24
2003/12/16,1469.12
2003/12/17,1465.61
2003/12/18,1450.85
2003/12/19,1463.45
2003/12/22,1444.17
2003/12/23,1497.57
2003/12/24,1501.36
2003/12/25,1514.93
2003/12/26,1513.11
2003/12/29,1509.28
2003/12/30,1495.67
2003/12/31,1513.62
2004/1/2,1492.72
2004/1/5,1516.8
2004/1/6,1568.9
2004/1/7,1574.1
2004/1/8,1587.45
2004/1/9,1612.39
2004/1/12,1579.88
2004/1/13,1622.05
2004/1/14,1612.92
2004/1/15,1591.82
2004/1/16,1589.38
2004/1/29,1605.25
2004/1/30,1631.11
2004/2/2,1630.65
2004/2/3,1625.29
2004/2/4,1652.61
2004/2/5,1690.94
2004/2/6,1690.56
2004/2/9,1679.58
2004/2/10,1708.9
2004/2/11,1691.61
2004/2/12,1679.08
2004/2/13,1664.6
2004/2/16,1661.45
2004/2/17,1701.41
2004/2/18,1704.75
2004/2/19,1719.31
2004/2/20,1715.81
2004/2/23,1725.59
2004/2/24,1675.64
2004/2/25,1684.9
2004/2/26,1642.41
2004/2/27,1657.26
2004/3/1,1676.22
2004/3/2,1692.62
2004/3/3,1686.96
2004/3/4,1658.63
2004/3/5,1671.06
2004/3/8,1660.64
2004/3/9,1636.21
2004/3/10,1639.68
2004/3/11,1680.31
2004/3/12,1692.87
2004/3/15,1696.94
2004/3/16,1741.62
2004/3/17,1746.74
2004/3/18,1746.18
2004/3/19,1715.47
2004/3/22,1749.71
2004/3/23,1755.32
2004/3/24,1740.89
2004/3/25,1737.49
2004/3/26,1737.06
2004/3/29,1734.59
2004/3/30,1718.78
2004/3/31,1726.57
2004/4/1,1744.71
2004/4/2,1760.47
2004/4/5,1771.74
2004/4/6,1767.32
2004/4/7,1779.43
2004/4/8,1774.4
2004/4/9,1770.91
2004/4/12,1717.2
2004/4/13,1724.58
2004/4/14,1714.53
2004/4/15,1697.24
2004/4/16,1678.97
2004/4/19,1695.33
2004/4/20,1674.36
2004/4/21,1669.38
2004/4/22,1649.05
2004/4/23,1653.94
2004/4/26,1633.27
2004/4/27,1636.44
2004/4/28,1606.42
2004/4/29,1605.3
2004/4/30,1579.97
2004/5/10,1600.63
2004/5/11,1556.72
2004/5/12,1568.41
2004/5/13,1605.7
2004/5/14,1596.73
2004/5/17,1556.67
2004/5/18,1537.34
2004/5/19,1559.26
2004/5/20,1556.69
2004/5/21,1548.56
2004/5/24,1559.55
2004/5/25,1549.02
2004/5/26,1515.16
2004/5/27,1524.94
2004/5/28,1558.42
2004/5/31,1549.03
2004/6/1,1555.56
2004/6/2,1580.21
2004/6/3,1566.42
2004/6/4,1541.09
2004/6/7,1538.46
2004/6/8,1514.78
2004/6/9,1492.2
2004/6/10,1465.56
2004/6/11,1471.69
2004/6/14,1471.45
2004/6/15,1436.08
2004/6/16,1465.23
2004/6/17,1475.27
2004/6/18,1442.48
2004/6/21,1421.83
2004/6/22,1434.42
2004/6/23,1450.07
2004/6/24,1438.31
2004/6/25,1426.55
2004/6/28,1396.36
2004/6/29,1384.64
2004/6/30,1408.27
2004/7/1,1398.2
2004/7/2,1441.12
2004/7/5,1440.17
2004/7/6,1445.4
2004/7/7,1448.95
2004/7/8,1436.47
2004/7/9,1439.74
2004/7/12,1426.25
2004/7/13,1395.35
2004/7/14,1399.87
2004/7/15,1404.47
2004/7/16,1423.69
2004/7/19,1456.77
2004/7/20,1457.23
2004/7/21,1446.52
2004/7/22,1448.13
2004/7/23,1403.36
2004/7/26,1401.84
2004/7/27,1387.0
2004/7/28,1385.5
2004/7/29,1388.62
2004/7/30,1408.49
2004/8/2,1381.88
2004/8/3,1371.28
2004/8/4,1365.67
2004/8/5,1402.37
2004/8/6,1388.07
2004/8/9,1388.08
2004/8/10,1396.62
2004/8/11,1401.02
2004/8/12,1378.79
2004/8/13,1361.99
2004/8/16,1366.52
2004/8/17,1354.38
2004/8/18,1359.87
2004/8/19,1357.23
2004/8/20,1338.31
2004/8/23,1339.93
2004/8/24,1323.79
2004/8/25,1344.46
2004/8/26,1339.62
2004/8/27,1333.31
2004/8/30,1318.32
2004/8/31,1342.3
2004/9/1,1340.75
2004/9/2,1319.07
2004/9/3,1327.81
2004/9/6,1326.46
2004/9/7,1321.21
2004/9/8,1322.84
2004/9/9,1307.47
2004/9/10,1281.58
2004/9/13,1285.32
2004/9/14,1266.23
2004/9/15,1303.29
2004/9/16,1364.25
2004/9/17,1373.5
2004/9/20,1423.97
2004/9/21,1466.2
2004/9/22,1444.25
2004/9/23,1417.39
2004/9/24,1475.09
2004/9/27,1452.51
2004/9/28,1430.22
2004/9/29,1436.71
2004/9/30,1418.11
2004/10/8,1395.67
2004/10/11,1424.23
2004/10/12,1410.61
2004/10/13,1382.36
2004/10/14,1386.86
2004/10/15,1328.47
2004/10/18,1332.52
2004/10/19,1339.06
2004/10/20,1337.71
2004/10/21,1331.22
2004/10/22,1310.85
2004/10/25,1337.25
2004/10/26,1309.62
2004/10/27,1326.92
2004/10/28,1340.82
2004/10/29,1316.6
2004/11/1,1317.66
2004/11/2,1303.88
2004/11/3,1304.58
2004/11/4,1328.12
2004/11/5,1308.65
2004/11/8,1303.52
2004/11/9,1304.37
2004/11/10,1310.32
2004/11/11,1358.65
2004/11/12,1346.84
2004/11/15,1354.48
2004/11/16,1372.58
2004/11/17,1370.7
2004/11/18,1353.5
2004/11/19,1369.81
2004/11/22,1381.58
2004/11/23,1383.53
2004/11/24,1371.32
2004/11/25,1358.41
2004/11/26,1357.54
2004/11/29,1354.58
2004/11/30,1336.0
2004/12/1,1340.92
2004/12/2,1333.57
2004/12/3,1333.01
2004/12/6,1337.81
2004/12/7,1339.82
2004/12/8,1331.28
2004/12/9,1326.74
2004/12/10,1336.63
2004/12/13,1312.61
2004/12/14,1309.07
2004/12/15,1307.34
2004/12/16,1311.03
2004/12/17,1303.94
2004/12/20,1286.07
2004/12/21,1275.09
2004/12/22,1277.18
2004/12/23,1308.58
2004/12/24,1281.32
2004/12/27,1285.41
2004/12/28,1280.93
2004/12/29,1278.69
2004/12/30,1273.15
2004/12/31,1275.39
2005/1/4,1260.78
2005/1/5,1241.68
2005/1/6,1252.49
2005/1/7,1239.32
2005/1/10,1243.58
2005/1/11,1252.71
2005/1/12,1257.17
2005/1/13,1255.72
2005/1/14,1255.87
2005/1/17,1235.57
2005/1/18,1215.78
2005/1/19,1225.08
2005/1/20,1213.37
2005/1/21,1201.93
2005/1/24,1258.02
2005/1/25,1252.35
2005/1/26,1252.37
2005/1/27,1239.58
2005/1/28,1223.73
2005/1/31,1210.76
2005/2/1,1189.5
2005/2/2,1189.5
2005/2/3,1253.81
2005/2/4,1238.61
2005/2/16,1276.02
2005/2/17,1280.03
2005/2/18,1275.66
2005/2/21,1259.53
2005/2/22,1285.63
2005/2/23,1309.62
2005/2/24,1307.04
2005/2/25,1311.37
2005/2/28,1311.44
2005/3/1,1305.25
2005/3/2,1303.31
2005/3/3,1285.2
2005/3/4,1294.16
2005/3/7,1288.41
2005/3/8,1298.25
2005/3/9,1321.21
2005/3/10,1316.9
2005/3/11,1284.51
2005/3/14,1288.99
2005/3/15,1293.13
2005/3/16,1267.05
2005/3/17,1255.99
2005/3/18,1242.45
2005/3/21,1226.14
2005/3/22,1230.68
2005/3/23,1205.76
2005/3/24,1200.26
2005/3/25,1207.2
2005/3/28,1204.85
2005/3/29,1199.69
2005/3/30,1192.45
2005/3/31,1168.83
2005/4/1,1180.37
2005/4/4,1212.12
2005/4/5,1200.69
2005/4/6,1191.2
2005/4/7,1216.73
2005/4/8,1225.05
2005/4/11,1248.15
2005/4/12,1239.13
2005/4/13,1228.97
2005/4/14,1252.21
2005/4/15,1229.68
2005/4/18,1212.39
2005/4/19,1196.28
2005/4/20,1198.96
2005/4/21,1182.21
2005/4/22,1171.03
2005/4/25,1166.34
2005/4/26,1155.64
2005/4/27,1165.1
2005/4/28,1145.75
2005/4/29,1168.33
2005/5/9,1160.62
2005/5/10,1126.82
2005/5/11,1134.6
2005/5/12,1122.18
2005/5/13,1101.61
2005/5/16,1105.4
2005/5/17,1091.26
2005/5/18,1099.74
2005/5/19,1101.75
2005/5/20,1100.49
2005/5/23,1095.31
2005/5/24,1066.0
2005/5/25,1072.52
2005/5/26,1071.21
2005/5/27,1056.32
2005/5/30,1049.72
2005/5/31,1061.61
2005/6/1,1059.61
2005/6/2,1036.73
2005/6/3,1013.9
2005/6/6,1010.38
2005/6/7,1036.62
2005/6/8,1044.18
2005/6/9,1118.81
2005/6/10,1130.55
2005/6/13,1105.96
2005/6/14,1108.34
2005/6/15,1090.46
2005/6/16,1071.77
2005/6/17,1090.11
2005/6/20,1087.85
2005/6/21,1115.67
2005/6/22,1098.96
2005/6/23,1100.56
2005/6/24,1091.99
2005/6/27,1108.47
2005/6/28,1120.95
2005/6/29,1111.67
2005/6/30,1103.48
2005/7/1,1077.31
2005/7/4,1050.24
2005/7/5,1043.88
2005/7/6,1040.7
2005/7/7,1033.22
2005/7/8,1036.41
2005/7/11,1026.79
2005/7/12,1007.9
2005/7/13,1044.58
2005/7/14,1035.53
2005/7/15,1039.61
2005/7/18,1023.38
2005/7/19,1011.01
2005/7/20,1013.98
2005/7/21,1020.69
2005/7/22,1026.13
2005/7/25,1045.27
2005/7/26,1046.54
2005/7/27,1072.56
2005/7/28,1090.11
2005/7/29,1084.97
2005/8/1,1082.8
2005/8/2,1089.53
2005/8/3,1106.32
2005/8/4,1104.91
2005/8/5,1102.62
2005/8/8,1131.8
2005/8/9,1139.12
2005/8/10,1153.21
2005/8/11,1165.44
2005/8/12,1185.27
2005/8/15,1167.03
2005/8/16,1188.02
2005/8/17,1175.18
2005/8/18,1194.44
2005/8/19,1144.46
2005/8/22,1148.97
2005/8/23,1158.83
2005/8/24,1151.45
2005/8/25,1168.0
2005/8/26,1173.01
2005/8/29,1172.0
2005/8/30,1151.62
